"row"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"13871"	"KCTD17"	379.678838828145	-1.24266682574246	0.143746997627312	-8.64481934408312	5.38904919848961e-18	7.24400662817308e-17
"15179"	"EIF4A2"	5213.17434000025	0.683942479783301	0.0791177082276302	8.64461945504696	5.39849113227928e-18	7.25028804629346e-17
"18712"	"ZKSCAN1"	1232.49846085689	1.02761951161697	0.118898440950953	8.64283419864918	5.48354675494737e-18	7.35801953358031e-17
"5382"	"CLIP1"	2999.26542394149	0.789320487730984	0.0913360090411036	8.64194194620184	5.5265510843648e-18	7.409184844409e-17
"4461"	"LPCAT3"	1028.45978832802	-0.839937633498367	0.0972136429903959	-8.64012095073268	5.61535418492616e-18	7.52160613862841e-17
"3914"	"LAMTOR1"	1538.81288243364	-0.801217244154443	0.0927377765707052	-8.63959945754768	5.64104387917631e-18	7.54936532527442e-17
"10969"	"SCAF1"	1854.01447578084	-0.744071941129584	0.0861332614466373	-8.63861333743369	5.68993943546159e-18	7.60810459431158e-17
"9132"	"SPAG9"	4726.45653367331	0.733675347853105	0.0849666159754407	8.63486605215832	5.87958914810047e-18	7.85477977316094e-17
"15312"	"MXD4"	703.631920993966	-1.02010754231882	0.118180921980999	-8.63174466080772	6.04231523389677e-18	8.06508503081059e-17
"134"	"TMEM201"	253.22338293061	-1.26154151333596	0.146154725402736	-8.63154790144295	6.05272045680754e-18	8.0718867635829e-17
"17425"	"SLC39A7"	2643.14371288331	-0.872872804768969	0.101189437589972	-8.62612566645464	6.34652839251373e-18	8.45629019731694e-17
"324"	"E2F2"	229.163528748154	-1.6898907780612	0.195922649060779	-8.62529567746383	6.39272735254217e-18	8.51038826100689e-17
"599"	"YBX1"	9105.06758507496	-0.782791154112263	0.0907692824793058	-8.62396542895146	6.46746510996112e-18	8.60235101196316e-17
"9997"	"RANBP3"	1014.20589607142	-0.884143331367082	0.102561808818487	-8.62059027188019	6.66098481300732e-18	8.85200630350964e-17
"12792"	"C20orf27"	1173.01414405975	-0.812713051572563	0.0942800287405361	-8.62020368925846	6.68351168847591e-18	8.87418586898684e-17
"9751"	"LMAN1"	3309.45823910195	0.913372831481764	0.105974614929697	8.61878886833129	6.76659894626493e-18	8.97666699651534e-17
"13915"	"JOSD1"	1595.19911432581	0.76491383943202	0.0887695195228541	8.61685231083277	6.88198088414754e-18	9.11430464420309e-17
"18518"	"SBDS"	1754.15149004114	0.813903498433253	0.0944549162369363	8.61684633112807	6.88234015098674e-18	9.11430464420309e-17
"1849"	"ELK4"	735.124755247084	1.12219629185681	0.130235396707419	8.61667657355769	6.89254708739882e-18	9.11987757786983e-17
"10246"	"GIPC1"	2461.89435952383	-0.749214279659168	0.0869863239749708	-8.61301231530078	7.11654456917524e-18	9.40807192044966e-17
"20344"	"MSANTD3"	712.898080633587	0.887654483812338	0.103067173522882	8.61238795507734	7.15542192250627e-18	9.45124930389773e-17
"19865"	"CYC1"	3273.34398106765	-0.8633147715086	0.100245426436477	-8.61201156200041	7.17896018170624e-18	9.47410864952084e-17
"8790"	"CISD3"	1045.03415446627	-0.869587696507117	0.100986977222869	-8.61088944753753	7.24958764589701e-18	9.55901829840176e-17
"14149"	"HRH1"	297.623832998217	1.31434633066463	0.152651241548373	8.61012538996046	7.2980705365752e-18	9.61460713756957e-17
"11569"	"SRSF7"	3379.6378484596	-0.833931042404529	0.0969059109640609	-8.60557456308114	7.59354184421121e-18	9.98823741034133e-17
"11652"	"EFEMP1"	273.605034105024	1.28388734696346	0.149192853306801	8.60555528302196	7.59481842159743e-18	9.98823741034133e-17
"10288"	"RAB8A"	1424.24932507599	-0.749595588594073	0.0871549031678333	-8.60072768540152	7.921223270973e-18	1.04085010707522e-16
"21353"	"ACSL4"	2743.79184356299	0.917465790278558	0.106682536399798	8.59996229223791	7.97422950348148e-18	1.04691028619541e-16
"4510"	"LOC374443"	179.838880112313	1.46464406289954	0.170374385582589	8.59662124615296	8.2097381255485e-18	1.07689947129175e-16
"7097"	"PAQR5"	3443.32517970723	0.761984978878818	0.0886467518068573	8.59574618750863	8.27254666403731e-18	1.08420281839103e-16
"3911"	"NUMA1"	4536.68539727591	-0.662097472692345	0.0770276091339483	-8.59558644149245	8.28406373745982e-18	1.08477709733507e-16
"10444"	"DPY19L3"	1077.81341695517	0.856228429042345	0.0997055990561605	8.58756616626979	8.88309663532711e-18	1.16221788422442e-16
"13647"	"RANBP1"	2666.0207279174	-0.852679697835845	0.0993175470549547	-8.58538821306206	9.05301956363321e-18	1.1834312676347e-16
"11181"	"PRPF31"	2695.02856067568	-0.836734689894276	0.097483037454422	-8.58338754868496	9.21193530191835e-18	1.2031705532222e-16
"17605"	"AARS2"	380.145239773007	-1.10212009025547	0.128446690295385	-8.58036970606989	9.45686952862167e-18	1.23410117977369e-16
"14405"	"TREX1"	186.118473215141	-1.53209910087147	0.178581819406292	-8.57925574935371	9.54889534409648e-18	1.24504164593738e-16
"2491"	"DNA2"	531.217253114027	-1.03875183179229	0.121119739910172	-8.57623895628143	9.80257883456934e-18	1.27702318784882e-16
"268"	"AKR7A2"	781.911492313142	-0.901084663264	0.105078278157209	-8.57536570894198	9.87724397782787e-18	1.28564846057292e-16
"585"	"CTPS1"	4699.97008207341	1.01590594242498	0.118480000965041	8.5744930296273	9.95242122724832e-18	1.29432557671391e-16
"14070"	"NCAPH2"	579.953380306557	-0.978970069864013	0.114176750037558	-8.57416303706305	9.98099544634876e-18	1.29693225445162e-16
"8316"	"PELP1"	1711.13558373394	-0.783909094866739	0.0914973742812598	-8.56755837011267	1.05702285873734e-17	1.37232438269717e-16
"10699"	"PAFAH1B3"	1715.50983822231	-0.728723497112633	0.0850719126124918	-8.56597053873723	1.07169287050653e-17	1.39018316640877e-16
"14423"	"WDR6"	2736.34626001352	-0.725460492429257	0.0847139323436728	-8.56365030354351	1.0934915902483e-17	1.41725086500809e-16
"9264"	"AXIN2"	323.35465016436	-1.12175185205012	0.130994822934131	-8.56332965627333	1.09653829809548e-17	1.41998907546385e-16
"5795"	"MBNL2"	822.277041222904	1.06799896180274	0.124728539856434	8.56258690298173	1.10362796464559e-17	1.42795369757506e-16
"13788"	"UQCR10"	1269.9177274719	-0.911437515786322	0.106453097165306	-8.56186940593184	1.11051950657158e-17	1.43564864442243e-16
"398"	"WASF2"	2507.6837115068	0.757805370505409	0.0885336711674391	8.55951595040277	1.13342386075131e-17	1.46401384494496e-16
"19629"	"TMEM67"	303.738520989421	1.16728426037017	0.136407383742274	8.55733926086888	1.15502256038145e-17	1.4906458391748e-16
"2742"	"CNNM1"	1001.44971923715	-0.862481250408547	0.100807498623696	-8.55572514132212	1.17130082972399e-17	1.5103720537993e-16
"319"	"HTR1D"	910.802051151665	0.942366999845546	0.11014911129186	8.55537542512328	1.17485741878947e-17	1.51367435066579e-16
"8662"	"GIT1"	2363.97289344649	-0.692182119099184	0.0809272363412351	-8.5531416911428	1.19782709934443e-17	1.54196150646345e-16
"12078"	"AMMECR1L"	1180.55672550675	0.829330071582214	0.0970196490865159	8.54806298920614	1.25171404444113e-17	1.60996688812509e-16
"8541"	"RAI1"	2338.70384939276	-0.68289344286145	0.0799072348558124	-8.54607776246655	1.27342233388381e-17	1.63650378208246e-16
"18437"	"TBRG4"	1734.623255075	-0.821147235209644	0.0961055193575418	-8.54422556268309	1.29401080078e-17	1.66155795644073e-16
"8792"	"PSMB3"	2953.53659996478	-0.922410139983188	0.107959123662163	-8.54406842787727	1.29577250237553e-17	1.66241597920803e-16
"20836"	"ASB9"	444.101845502957	-1.14559812985703	0.134112007838055	-8.54209961005415	1.31804734369657e-17	1.68956777118204e-16
"10041"	"TRAPPC5"	502.926365686851	-1.21025457891627	0.141869514740255	-8.53075857157964	1.45391175589051e-17	1.86059094484877e-16
"11769"	"BOLA3"	742.996774174232	-0.892549827670305	0.104626952873157	-8.53078296901538	1.45360513616633e-17	1.86059094484877e-16
"3054"	"MRPL23"	810.930651739214	-0.950540740772025	0.111526189381458	-8.52302715661567	1.55436322882304e-17	1.98746712933529e-16
"9266"	"APOH"	166.082663837098	-1.89630721595619	0.222496399630798	-8.52286697269193	1.55651525406296e-17	1.98854633676631e-16
"13668"	"THAP7"	266.002769035467	-1.21682877870021	0.142884793206237	-8.51615312865283	1.64940707346097e-17	2.10545220300815e-16
"7971"	"CES2"	959.361016845025	-0.794493693225061	0.0933309319764709	-8.51265144791821	1.70000505348513e-17	2.16821953256161e-16
"20580"	"DOLK"	656.94373096746	-0.964098916311802	0.113293552736079	-8.50974210825309	1.74320638263511e-17	2.22145571124909e-16
"14805"	"MYLK"	993.163378620073	-0.831602612845906	0.09773465581905	-8.50877926439491	1.75774102969021e-17	2.23810191577725e-16
"233"	"SZRD1"	2347.47166072947	-0.680208304350871	0.0800183540010161	-8.50065354183909	1.88526260453795e-17	2.398464215631e-16
"21416"	"LAMP2"	3460.54613498969	0.793765777600769	0.0933792731282618	8.5004493075298	1.88858265745265e-17	2.40067910880039e-16
"2863"	"GFRA1"	576.349854979987	0.955494198930586	0.112426257158659	8.49885269757016	1.91473691053616e-17	2.43189183382467e-16
"9468"	"CCDC137"	1398.73042860493	-0.895384135070472	0.105394108801494	-8.49558049546108	1.96946106738897e-17	2.49930856490104e-16
"4263"	"UBASH3B"	2496.28614739042	0.794932665886967	0.0935778254711762	8.49488286230611	1.98132631966906e-17	2.51226889390565e-16
"10886"	"PLA2G4C"	125.472059578564	1.89118856520108	0.222810003872727	8.48789790552385	2.10408288491833e-17	2.66569767495111e-16
"18104"	"QKI"	2187.73050807688	0.920066308930851	0.108413186525611	8.48666420033233	2.12653111761973e-17	2.69189446970631e-16
"10442"	"ZNF507"	1400.23985374475	0.745604480418261	0.087862809134459	8.48600776327606	2.13857165218204e-17	2.70488392912842e-16
"11690"	"SERTAD2"	580.281127576331	1.11252020108667	0.131104082243318	8.48577849026801	2.14279286503922e-17	2.70797006876071e-16
"536"	"CDCA8"	830.304535920208	-0.850049786313053	0.100211396725565	-8.48256599637031	2.20281083242486e-17	2.78043652960851e-16
"21387"	"DOCK11"	545.041499202951	0.982833809482236	0.115865861295605	8.48251416329409	2.20379268445587e-17	2.78043652960851e-16
"18558"	"RFC2"	1047.62685449208	-0.832172804598412	0.0981058146166812	-8.48240043518191	2.20594850128273e-17	2.78084867868999e-16
"14918"	"NCK1"	719.378596942009	0.869468962855475	0.10250583328446	8.4821413084136	2.21086825253822e-17	2.78474151146136e-16
"6970"	"MAPK6"	2685.48265214551	0.768264174916487	0.0905817368182745	8.48144672317094	2.22410903181363e-17	2.799100133333e-16
"9274"	"PITPNC1"	352.240959198739	1.51114799551912	0.178175826451806	8.4812178263018	2.22848957650711e-17	2.80229338557796e-16
"11938"	"NPAS2"	2887.7751030877	0.683456948646805	0.0805937374016444	8.48027366246524	2.24664879068189e-17	2.82279351774684e-16
"20813"	"MID1"	3304.96539437715	-0.805496981294678	0.0949899204046732	-8.47981530948887	2.25551691141363e-17	2.83159567334612e-16
"6392"	"ATXN3"	602.160975832797	0.906690575543364	0.106927753882474	8.4794690117584	2.26223990557614e-17	2.83769251522064e-16
"5352"	"MLEC"	5937.17274470682	-0.728434159998303	0.0859335598838525	-8.47671341653776	2.31644613336481e-17	2.90329188504082e-16
"897"	"GBP3"	215.64652791469	1.41730096098922	0.167208136225376	8.47626791963564	2.32532917304938e-17	2.91202466374545e-16
"11474"	"CENPA"	886.683405896029	-0.837141528317024	0.0989072936526654	-8.46390086515591	2.58579644932094e-17	3.23554431432314e-16
"14307"	"ZNF621"	590.757263638128	0.946834236656139	0.111889116681675	8.46225499616634	2.62256297030406e-17	3.27885072677078e-16
"19036"	"CASP2"	728.088869182531	-0.950848250873704	0.112401809842617	-8.4593678002611	2.68830909586525e-17	3.35828785410348e-16
"18177"	"IQCE"	731.99557907952	-0.886261353521302	0.104778988794738	-8.45838811498257	2.71098552442386e-17	3.38383521574843e-16
"20017"	"C9orf72"	307.601267922115	1.17700588791173	0.139172872647886	8.45715020117185	2.73990912001181e-17	3.41713194024115e-16
"17611"	"RUNX2"	74.7885108691945	2.32941302973561	0.27555362081468	8.45357438181597	2.82517815578193e-17	3.52058881166825e-16
"4330"	"KIRREL3"	605.026747184923	0.925374077670215	0.109528383295249	8.44871484294386	2.94526863368064e-17	3.66423232715604e-16
"18853"	"MET"	7473.29887485598	0.881511882115875	0.104336463040897	8.44874223664592	2.94457775696324e-17	3.66423232715604e-16
"14040"	"CELSR1"	3356.37784019254	-0.703159169869232	0.0832294988863369	-8.44843690371737	2.95228738629611e-17	3.66996117202451e-16
"20059"	"SIGMAR1"	2643.73165536101	-0.79758208871161	0.0944251152545354	-8.44671554344013	2.99612563637359e-17	3.72141323936174e-16
"14233"	"AZI2"	1080.40091337423	0.855017074497746	0.101255750008981	8.44413353732417	3.06308886154585e-17	3.80148081323114e-16
"7662"	"ANKS4B"	43.6623732824922	-3.56247785014315	0.421963258065283	-8.44262570745433	3.10287440465722e-17	3.84771611533472e-16
"12604"	"PTMA"	15885.9152153733	-0.884491704657454	0.104787692560469	-8.44079760747715	3.15179479656017e-17	3.90519448183409e-16
"7108"	"THSD4"	3942.05913149619	0.780395375633296	0.0925603897824087	8.43120234765489	3.42131565430374e-17	4.23568907918402e-16
"4783"	"LETMD1"	976.323710048519	1.0082697995772	0.119619800757832	8.42895401254199	3.48768603725885e-17	4.31434424934469e-16
"18195"	"FBXL18"	787.80876598742	-0.887044731375728	0.105260802052292	-8.4271135511114	3.54296015228353e-17	4.37915635733061e-16
"7987"	"TMEM208"	576.341214494385	-0.986039376865008	0.117116622781695	-8.4192948314688	3.78757129723506e-17	4.67769670445691e-16
"9267"	"PRKCA"	5542.76982871526	0.801436963304156	0.0952054873579296	8.41797028243882	3.83062917987273e-17	4.72703371928613e-16
"10343"	"MPV17L2"	190.025353703689	-1.40284762321515	0.166738895104108	-8.41343960171522	3.98159331756835e-17	4.90934008167004e-16
"9344"	"NUP85"	2094.26335409868	-0.731111576996144	0.0869545755937622	-8.40797131150153	4.17163149215223e-17	5.13949056525044e-16
"3790"	"CFL1"	18330.7029102712	-0.67546908514574	0.0803669230682812	-8.40481455998819	4.28538189012356e-17	5.27535715591486e-16
"5546"	"HSPH1"	3106.21054399326	-0.739809593060798	0.0880589053206422	-8.40130354070364	4.41549402711195e-17	5.43112910147111e-16
"7936"	"CCDC102A"	358.301389504647	-1.12588306915783	0.134098059693582	-8.39596838112721	4.62069985031938e-17	5.67894097206188e-16
"15132"	"KLHL24"	478.734597828286	1.17674997917009	0.140314125676781	8.38653965517898	5.00660874480649e-17	6.14826112659879e-16
"20451"	"MEGF9"	1869.599374147	-0.780146938568443	0.0930390201454865	-8.38515858559684	5.06574157431662e-17	6.21585707460336e-16
"19875"	"SLC52A2"	1341.60030633415	-0.846949641427245	0.101032833086989	-8.38291489557679	5.16328089343969e-17	6.33043221152933e-16
"20562"	"TRUB2"	1090.67697113521	-0.756542679480142	0.0902676775888371	-8.38110273453739	5.24341077955219e-17	6.42349509117904e-16
"7988"	"FHOD1"	1130.32160935684	-0.81964986342465	0.0978072352852212	-8.38025797411022	5.28118222766493e-17	6.4645582453454e-16
"15476"	"RPL9"	12827.8738088367	0.78997713467663	0.0943405504398855	8.37367527529966	5.58485175125556e-17	6.83077241949624e-16
"12768"	"IDH3B"	2203.10688650434	-0.778027422515553	0.0929928581233655	-8.36652876593397	5.93404388636588e-17	7.25203128652898e-16
"12102"	"MZT2A"	868.460847484809	-0.875361517017251	0.104650861991187	-8.36458964944755	6.03245050430468e-17	7.36637309373045e-16
"1923"	"VASH2"	164.928989844452	-1.54174827833288	0.184397254707696	-8.36101535663771	6.21807511505832e-17	7.58694991767509e-16
"2630"	"ATAD1"	1594.38814159512	0.741334702622017	0.0886823650886938	8.35943766137255	6.30179142510292e-17	7.6829298344699e-16
"3199"	"PPFIBP2"	767.992172141565	-0.824436698708648	0.0987345297187174	-8.35003418821529	6.82432102116933e-17	8.3133135003876e-16
"1873"	"C1orf116"	154.445919455671	-1.48141159400665	0.177503935745606	-8.34579575818402	7.07359618610636e-17	8.61007868834068e-16
"2931"	"FAM53B"	451.469111935756	-1.05189905737732	0.12605520543916	-8.34474906222746	7.13652543464987e-17	8.67972769463855e-16
"1352"	"SHC1"	4951.89278692055	-0.646757134372253	0.0775192950327402	-8.34317616148464	7.23213068987774e-17	8.78897544989698e-16
"9847"	"WDR18"	845.376307099758	-0.845242014136881	0.1013290289896	-8.34155841189038	7.33177956710581e-17	8.90295884654231e-16
"2510"	"TYSND1"	873.715104886895	-0.916629999661962	0.109891439607607	-8.34123206443562	7.35204518235747e-17	8.92044237090029e-16
"18186"	"RADIL"	78.205682214614	-2.14494075453035	0.257262747206939	-8.33754897596964	7.58462384548031e-17	9.19529795237935e-16
"7783"	"ZNF771"	97.7817755533588	-1.84711700626726	0.221714295432802	-8.33106860638621	8.01158842058582e-17	9.70519352654711e-16
"13526"	"U2AF1"	1883.9165503064	-0.843308627347342	0.101227701724746	-8.33080879026999	8.02919203912132e-17	9.71877440850011e-16
"2258"	"HSPA14"	700.983532797982	-0.881037648695339	0.1057819195349	-8.32881131831479	8.16580901111825e-17	9.87627640382106e-16
"19795"	"ST3GAL1"	890.014790423222	0.849078311919645	0.102015064852829	8.32306790320192	8.57153090334202e-17	1.03587427920118e-15
"20744"	"NELFB"	1528.90555577747	-0.707963423393194	0.0851312274954454	-8.31614255099364	9.08725137000166e-17	1.09732710546573e-15
"17133"	"TDP2"	1960.86369698023	0.824622165084357	0.0991718977307911	8.31507900880198	9.1691164188757e-17	1.10633394377911e-15
"1417"	"IQGAP3"	1966.49895416406	-0.831120894681073	0.100088222142112	-8.30388308327621	1.00762800980827e-16	1.21482701293537e-15
"2976"	"ZNF511"	683.941030421238	-0.961469711609169	0.115904437761956	-8.29536582183185	1.08251552206639e-16	1.30407951521199e-15
"11584"	"PKDCC"	488.174392902076	-1.13957799407595	0.137412488318301	-8.29311810027226	1.10317711608195e-16	1.32791779064084e-15
"13018"	"EPB41L1"	3003.59924640306	-0.696359127176057	0.0839828601445638	-8.29168149283532	1.11658594221753e-16	1.34299494300103e-15
"3609"	"CCDC86"	1242.15398388038	-0.826186064379764	0.0997339740651341	-8.28389796079117	1.19207758362694e-16	1.43266051414074e-15
"1150"	"RBM8A"	2082.5312500875	-0.713290232680252	0.0861091554191536	-8.28355857409318	1.19548133556941e-16	1.435616330542e-15
"9760"	"PHLPP1"	449.124073640238	-1.03672677959572	0.125167534125163	-8.28271313996671	1.20400202546639e-16	1.4447074027755e-15
"8430"	"KDM6B"	685.015913709808	0.867529519581942	0.10475395324968	8.28159217546852	1.21539203740024e-16	1.45722438048864e-15
"9662"	"ELP2"	1040.60834318304	0.832689633369505	0.100686364337791	8.27013308948099	1.33809557186705e-16	1.60307856415247e-15
"15919"	"OTUD4"	1137.15059330197	0.838441520454718	0.101387626195864	8.2696631917882	1.34337978036455e-16	1.60814195282537e-15
"7947"	"GINS3"	549.248858657447	-0.998886327149236	0.120800239932761	-8.26891012555297	1.35189128480993e-16	1.61705768709405e-15
"13567"	"FAM207A"	380.084857327797	-1.15284091578577	0.139460346827733	-8.26644234012842	1.38015766841098e-16	1.64957052145064e-15
"245"	"ATP13A2"	822.604777127472	-0.896386157721188	0.108509078844559	-8.26093233180312	1.44539012822885e-16	1.72617958518957e-15
"16504"	"TNFAIP8"	1340.15803153042	1.08254581590169	0.131151911140281	8.25413679823386	1.53004024012357e-16	1.82584001339079e-15
"4039"	"CHORDC1"	1235.98925909035	-0.873567981933521	0.105903354988867	-8.24872811654887	1.60089190669047e-16	1.90739495747769e-15
"4713"	"TMEM106C"	2161.0232892302	-0.777241729935502	0.0942253876561173	-8.24875067399143	1.6005897987448e-16	1.90739495747769e-15
"6228"	"CHURC1"	780.464615193342	0.838605952851815	0.101677461741082	8.24770739249268	1.61462127508346e-16	1.92074235094631e-15
"8915"	"ACLY"	22125.6204335745	-0.681672716865724	0.0826493909652787	-8.24776454979684	1.61384941522089e-16	1.92074235094631e-15
"14945"	"SLC25A36"	975.692494766479	1.07894912375248	0.130925617960104	8.24093206939269	1.70874229180025e-16	2.03111876952613e-15
"9903"	"TIMM13"	839.66868687675	-0.809292499133159	0.0982186662563796	-8.2397015758763	1.72640718101045e-16	2.05051315413296e-15
"1360"	"ADAM15"	1529.10093847575	-0.71136698446902	0.0863406347968876	-8.23907521808797	1.73546815959899e-16	2.05805947194879e-15
"7088"	"ITGA11"	268.65603733592	-1.14761202524124	0.139287465272291	-8.23916224620635	1.73420639981254e-16	2.05805947194879e-15
"19961"	"BNC2"	354.125724587232	1.23289387354928	0.149732833618716	8.23395806886788	1.81127111960071e-16	2.14627863065391e-15
"7279"	"FANCI"	3400.48550415413	-0.669297957466092	0.0812957017000345	-8.23288247065844	1.82761487131632e-16	2.16395863618552e-15
"11988"	"SEPT10"	2056.5195310353	0.761076373321677	0.0924631183316037	8.23113460863608	1.85448431383834e-16	2.19323369788537e-15
"17135"	"C6orf62"	1537.48789998607	0.822342618031427	0.0999069308525908	8.23108678260536	1.85522497893875e-16	2.19323369788537e-15
"16464"	"EFNA5"	674.889735560091	1.03944196364305	0.126295289002714	8.230251277391	1.86821130608431e-16	2.20686996786323e-15
"5533"	"SLC7A1"	2919.8240995525	0.881228196306135	0.107110772976501	8.22726017017415	1.9154412571981e-16	2.26090476965704e-15
"21659"	"LAGE3"	501.317974019659	-1.05026434695795	0.127696447358478	-8.22469511629855	1.95687989809875e-16	2.30802522038753e-15
"967"	"RTCA"	736.982041939931	0.856762642641913	0.104174814534731	8.22427807016903	1.96370032671012e-16	2.31427411371891e-15
"16056"	"UFSP2"	509.58545022664	0.907887960814707	0.110448638037194	8.22000141377002	2.03500781966709e-16	2.39645421242438e-15
"11648"	"MTIF2"	1814.86368791484	0.756184658541455	0.0920733367518402	8.21285168125877	2.15996287714044e-16	2.54163433600357e-15
"14731"	"CCDC80"	2235.65434560454	-0.675016588725468	0.0821917959844939	-8.21270031443059	2.16268844376129e-16	2.54287334961352e-15
"4966"	"NDUFA4L2"	60.3008016213993	2.60028220209872	0.31670210779614	8.21049856659784	2.20271937282632e-16	2.58793992465831e-15
"2287"	"NEBL"	765.683465666833	1.07682767219988	0.131171803705193	8.20929225475958	2.22496066283118e-16	2.61205227467355e-15
"18823"	"DUS4L"	350.757013920043	1.05211530286134	0.1281820841041	8.20797469642395	2.24950603785482e-16	2.63883026956072e-15
"15664"	"CCNI"	2261.41529785855	0.728744542981049	0.0888001724135891	8.20656675740338	2.27603020198169e-16	2.66788644261585e-15
"1411"	"CCT3"	10070.9322536696	-0.667892417080391	0.0813930026475817	-8.20577193806518	2.29113970314365e-16	2.67871963023736e-15
"2797"	"ACTR1A"	2939.14622865519	-0.666900337518276	0.0812720206297885	-8.20578019778973	2.29098217865401e-16	2.67871963023736e-15
"6363"	"SEL1L"	3645.16294934467	0.702134065166454	0.0855649444848375	8.20586128342402	2.28943632904074e-16	2.67871963023736e-15
"8392"	"EIF5A"	13496.4789355539	-0.713675281434431	0.0869730073312812	-8.20571006261786	2.29232009402013e-16	2.67871963023736e-15
"7267"	"MRPS11"	1215.57594392401	-0.809534044053635	0.0986784537010016	-8.20375688604267	2.32989032638399e-16	2.72053169216711e-15
"17415"	"LOC100294145"	548.78723911139	-0.92763095662033	0.113261232215273	-8.1901895156606	2.60815162267017e-16	3.04311044661969e-15
"8966"	"NBR1"	3803.68680832471	0.616708518630228	0.0753807092401536	8.18125120931765	2.80911587619646e-16	3.27507581793058e-15
"9874"	"UQCR11"	1327.89631960523	-0.860716331355399	0.105224897094618	-8.17977831407566	2.84366545043106e-16	3.31281577340256e-15
"18656"	"TFPI2"	2845.48289979004	0.755885451316979	0.0924269875203615	8.17818985121049	2.88139537550879e-16	3.35420014501226e-15
"21349"	"COL4A5"	1026.68526054545	0.842934411403768	0.103138923393398	8.17280599477082	3.01298279710212e-16	3.50469605695054e-15
"14072"	"TYMP"	601.958368382649	0.918753839508863	0.112426155442542	8.17206490689273	3.03155349533946e-16	3.52360151296987e-15
"8924"	"RAB5C"	5209.71138220614	-0.675635776314564	0.0827029907368416	-8.16942374507853	3.09865971487194e-16	3.59884825402583e-15
"19117"	"CHPF2"	1001.1974589568	-0.829561628116499	0.101551802521747	-8.16885183243152	3.11338249423665e-16	3.61318733281525e-15
"15528"	"SGCB"	1103.05093426636	0.783890473394731	0.0959924015038103	8.16617212523447	3.18328988427775e-16	3.69149932194315e-15
"14447"	"APEH"	1576.54507841331	-0.726892476850232	0.0890251757934065	-8.16502152758532	3.21377899195978e-16	3.72401539746681e-15
"2574"	"COMTD1"	431.333730349675	-1.12993096022184	0.138430969610104	-8.16241454787419	3.28392893381265e-16	3.80240453775732e-15
"7921"	"HERPUD1"	1695.26642633627	0.72343604936165	0.08865226517951	8.1603786197316	3.33976031911845e-16	3.86410777256909e-15
"9722"	"POLI"	397.385446384819	1.08200246107434	0.132620650070238	8.15862733670283	3.38853360625867e-16	3.91755714189738e-15
"19349"	"PNMA2"	2154.28391424206	0.756049118428064	0.0926715251583287	8.15837569454435	3.39559928873688e-16	3.9197643118198e-15
"20037"	"NOL6"	1738.47570641585	-0.943102596156911	0.115598898680815	-8.15840468135387	3.39478464915008e-16	3.9197643118198e-15
"18750"	"GNB2"	2698.26966708503	-0.652365916967209	0.0799773834249416	-8.15687997069136	3.43789732199113e-16	3.96558065145912e-15
"4720"	"ZNF641"	536.189648988396	0.905520459218837	0.111098170483951	8.15063340174124	3.62023035988727e-16	4.17273405317409e-15
"9862"	"NDUFS7"	545.107085541213	-1.0245267853606	0.125874045387377	-8.13930133259505	3.97565374069924e-16	4.5789290772614e-15
"7981"	"KIAA0895L"	262.090008184145	-1.16122088484821	0.142846561549879	-8.12914831305017	4.32317103586357e-16	4.97541023907902e-15
"5253"	"FAM222A"	63.6268874391834	-2.32383071243136	0.285987481951613	-8.1256378655921	4.45015843149893e-16	5.11768219622377e-15
"1403"	"SLC25A44"	946.98675301224	-0.832392040140587	0.102443557000677	-8.12537229779213	4.4599133225575e-16	5.12187662857266e-15
"12173"	"ACVR1"	794.019587712292	0.813223644512974	0.100084689101995	8.12535515481519	4.46054374546484e-16	5.12187662857266e-15
"10034"	"PNPLA6"	1235.50714770651	-0.752585601059268	0.0926560385407095	-8.12235891920429	4.57208835243321e-16	5.24204066531237e-15
"21153"	"IGBP1"	2118.58671515066	0.728225164184853	0.0896561526889383	8.12242263742264	4.56968787076222e-16	5.24204066531237e-15
"9973"	"PLIN3"	1690.83286348957	-0.733468618903851	0.0903273500862596	-8.12011664466425	4.65735837501758e-16	5.33578141487507e-15
"18643"	"GATAD1"	1191.16580685955	0.752281310439612	0.0926618443473423	8.11856612328684	4.71723676255061e-16	5.40031253773019e-15
"10135"	"DNM2"	2030.76772629324	-0.814007610500611	0.100268857676843	-8.11824956781777	4.72955450425265e-16	5.41033988925155e-15
"13626"	"CLTCL1"	580.393648446906	0.921944274650072	0.113609075716985	8.11505831582287	4.85551588716678e-16	5.55025624305237e-15
"8035"	"PDF"	56.7674058877853	-2.46519726198069	0.303879830953346	-8.11240829720998	4.96262217491061e-16	5.66842561421233e-15
"18323"	"CREB5"	104.101302552335	1.87712378029712	0.231430348810707	8.11096638769909	5.02187469204008e-16	5.731798869601e-15
"2537"	"MCU"	2127.49803409747	-0.656523053336095	0.0809441226447405	-8.1108180790042	5.02800855290566e-16	5.73449467590583e-15
"8024"	"PRMT7"	548.79620398626	-0.941403050425174	0.11612077340611	-8.10710282761207	5.18409873120767e-16	5.9080849333246e-15
"8195"	"CDT1"	752.401459541588	-1.01233311210486	0.124912005157588	-8.10437003895427	5.30195092922905e-16	6.03786966120369e-15
