"gene"	"Alveolar_Type1"	"Alveolar_Type2"	"B_cells"	"Blood_vessel"	"Ciliated"	"DC_1"	"DC_2"	"DC_activated"	"DC_Monocyte_Dividing"	"DC_plasmacytoid"	"Fibroblast"	"Lymph_vessel"	"Macrophage_Dividing"	"Macrophage_MARCOneg"	"Macrophage_MARCOpos"	"Mast_cells"	"Monocyte"	"Muscle_cells"	"NK"	"NK_Dividing"	"Plasma_cells"	"T_CD4"	"T_CD8_CytT"	"T_cells_Dividing"	"T_regulatory"
"KIF4A"	"-0.211410012813186"	"-0.418270250773992"	"-0.427693733082862"	"-0.403159098741952"	"-0.404054139050526"	"-0.427693733082862"	"-0.407102983888341"	"-0.427693733082862"	"1.89387069572917"	"-0.427693733082862"	"-0.351458087276157"	"-0.395005154984735"	"3.79121934656052"	"-0.380666835242654"	"-0.400837226210132"	"-0.427693733082862"	"-0.413167870786414"	"-0.41456375594452"	"-0.42663632755214"	"1.01286675864152"	"-0.00547575743910876"	"-0.420055367517012"	"-0.427693733082862"	"1.32485980631445"	"-0.404791340527625"
"KIFC1"	"-0.184716949722534"	"-0.45689269885282"	"-0.474325674014807"	"-0.463595780539414"	"-0.471652612218835"	"0.0822670154077765"	"-0.408273143050985"	"-0.446998321430434"	"2.47548140212068"	"-0.498750121013294"	"-0.43047893211722"	"-0.461279975321253"	"2.79244411203287"	"-0.458320753569694"	"-0.444176747251049"	"-0.490074450042344"	"-0.467530146318508"	"-0.476174246582631"	"-0.481174975407213"	"1.20109744990066"	"-0.124766733086979"	"-0.480363196795948"	"-0.488876363247529"	"2.1558819621348"	"-0.498750121013294"
"KNSTRN"	"0.0483741267896159"	"-0.0221021427674942"	"-0.542651165800163"	"-0.398143672811706"	"-0.220422723337145"	"-0.421922628986644"	"-0.373288250642052"	"-0.421514319398295"	"1.55971853489191"	"-0.444663697798615"	"-0.264714077434059"	"-0.428426503972574"	"4.04329890457195"	"-0.439200617437067"	"0.285803855474251"	"-0.565391761870123"	"-0.514111356046831"	"-0.408266887569387"	"-0.517519355727248"	"0.690457168454004"	"-0.0270573807416213"	"-0.570507343196597"	"-0.550633446815979"	"1.03965866156282"	"-0.536773919390949"
"KRTCAP3"	"2.52576508376164"	"3.01098719500096"	"-0.326508495636946"	"-0.352984576092701"	"2.37492833627871"	"-0.403917166215958"	"-0.366515032861426"	"-0.403917166215958"	"-0.368480080009332"	"-0.403917166215958"	"-0.35013311106931"	"-0.353022359913267"	"-0.312685518747837"	"-0.394764791763446"	"-0.346897386548382"	"-0.380349251789291"	"-0.374233422668559"	"-0.342588621314861"	"-0.383337940688017"	"-0.403917166215958"	"-0.134990428383099"	"-0.344454020591194"	"-0.356232579667894"	"-0.403917166215958"	"-0.403917166215958"
"KSR2"	"2.27057809044168"	"3.39734386675475"	"-0.388108284290119"	"-0.316300160760049"	"2.10267821515206"	"-0.388108284290119"	"-0.388108284290119"	"-0.388108284290119"	"-0.388108284290119"	"-0.388108284290119"	"-0.367190130657981"	"-0.388108284290119"	"-0.388108284290119"	"-0.388108284290119"	"-0.366670885709666"	"-0.354880684704064"	"-0.372165389548895"	"-0.388108284290119"	"-0.378823820631547"	"-0.388108284290119"	"-0.0510854884887094"	"-0.347867454005136"	"-0.371301065802716"	"-0.388108284290119"	"-0.187015680558301"
"KTI12"	"-0.454908132240431"	"-0.487024245380981"	"-0.389900473606923"	"-0.00515789507937352"	"-0.685357863521419"	"-0.534909130102306"	"-0.211963314654266"	"-1.4664883057833"	"2.16819810198051"	"0.389978791470484"	"1.24500655087905"	"0.681910996915863"	"2.42295838533816"	"-0.899431223442432"	"0.720024244055174"	"-0.939262970084547"	"-1.11085605439275"	"0.284529136996705"	"-0.427043592867928"	"0.520645514084885"	"0.875805557753121"	"-0.911622252748093"	"-0.652810148119549"	"0.856468890198032"	"-0.988790567647685"
"LACTB2"	"1.09999684637468"	"2.29805059303332"	"-0.858945261236203"	"-0.234576998444229"	"0.355433187792826"	"-0.471128548469742"	"-0.0948824685645535"	"-0.65131986548403"	"0.683461245030145"	"-0.588186884261437"	"0.471353444713212"	"0.774298467041298"	"2.91282389262779"	"-0.228184335325176"	"0.949712796544069"	"-0.961199076790531"	"-0.772239527625343"	"-0.307146269453941"	"-0.784845696570476"	"-0.308106022110299"	"-0.271632077082777"	"-0.86878724184057"	"-0.81671072411173"	"-0.381308974717983"	"-0.945930501068309"
"LAD1"	"0.736335437520532"	"1.98186705476595"	"-0.340684386424028"	"-0.324832617357051"	"-0.153178896230786"	"-0.278379128238036"	"-0.30911261607047"	"4.16345289488541"	"-0.301106999306079"	"-0.348001214294573"	"-0.317323229791936"	"-0.348001214294573"	"-0.348001214294573"	"-0.323778375389097"	"-0.311531400377325"	"-0.342153533071343"	"-0.332101857078267"	"-0.23979239401123"	"-0.339831412009671"	"-0.348001214294573"	"-0.28868901903038"	"-0.340132402737774"	"-0.327296053515118"	"-0.283521668685394"	"-0.336204540669609"
"LAMP3"	"0.738459503856221"	"3.19250612214819"	"-0.418851945230711"	"-0.363840832200954"	"0.108664023511136"	"-0.295770153003239"	"-0.178135481520723"	"3.23761303590143"	"-0.058709223555031"	"-0.464430889872312"	"-0.379496077373365"	"-0.219697654474754"	"-0.38086949136271"	"-0.401559186618022"	"-0.346922673218184"	"-0.410464751363878"	"-0.399697319245127"	"-0.361448188967749"	"-0.407883773391923"	"-0.404009570949984"	"-0.108639848134565"	"-0.418136646765134"	"-0.407106754109339"	"-0.419801506577411"	"-0.431770717481865"
"MARS2"	"1.42654382918873"	"0.596785168721653"	"-0.462983657216547"	"0.157128066608701"	"-0.437837077551629"	"0.784776142675851"	"-0.187841249955718"	"-1.50639447646358"	"-0.477576815527694"	"1.1998432838243"	"0.485827265755264"	"1.0793875971646"	"-1.50639447646358"	"-0.842109860811275"	"0.618050148301416"	"-0.950458309973664"	"-1.26017010796533"	"-0.171016129909133"	"-0.168082234094302"	"2.3239728150208"	"1.52987227898136"	"-0.746801462065764"	"-0.662781871432052"	"-0.0917701926767355"	"-0.729968674135667"
"MLPH"	"1.19191069036184"	"3.60766635249757"	"-0.515546150503617"	"-0.435602763976689"	"0.871108342737961"	"-0.418932285736149"	"-0.437516049427362"	"-0.509430024033219"	"-0.371765301778444"	"-0.554818120471441"	"-0.445843499654584"	"-0.472661625434896"	"1.86040803254973"	"-0.495721559473969"	"0.889654024907584"	"0.52563998010674"	"-0.487278358703801"	"-0.469018929826601"	"-0.515485836477942"	"-0.469628154848931"	"-0.32329138463326"	"-0.533316839451754"	"-0.518255268153874"	"-0.428969307620006"	"-0.543305962954886"
"MMAB"	"1.43624605947338"	"3.07259023114698"	"-0.880625621383516"	"-0.172378146464347"	"1.41866266524507"	"-0.221515747451505"	"-0.551472802717377"	"-0.132921198031333"	"0.350206058006973"	"-1.07579858481577"	"1.02564947913274"	"0.702754136968147"	"1.17844914282675"	"-0.668734854274558"	"-0.0264999401631196"	"-0.847021811946125"	"-0.81335062360746"	"0.259170527518759"	"-0.731766613919652"	"0.0419119368461048"	"-0.3374735451001"	"-0.884372639142157"	"-0.872762406213855"	"-0.319015419107209"	"-0.949930282826819"
"MND1"	"-0.0349528439644414"	"-0.371925813357041"	"-0.400449034280942"	"-0.398178241622156"	"-0.378014476359301"	"-0.344106886493651"	"-0.328506290601961"	"-0.415442944630865"	"2.15516075365664"	"-0.415442944630865"	"-0.360120473938813"	"-0.398191049265337"	"3.91404866890963"	"-0.403033363546163"	"-0.367766995315092"	"-0.411448517466191"	"-0.405860138073781"	"-0.325358852144121"	"-0.408188140100593"	"0.657890360879835"	"-0.17235352003785"	"-0.409799175227554"	"-0.414432712009113"	"0.839828487476819"	"-0.403355857857096"
"MRPL1"	"0.281305731544934"	"0.473974189324167"	"-0.869763272994332"	"-0.196160673413105"	"-0.294133613117513"	"-0.280390587252394"	"-0.474984024381235"	"-0.859082821562834"	"1.25387718581021"	"-1.09122433311148"	"0.546699471081751"	"0.561549752078611"	"2.62468624536585"	"-0.970709963311811"	"0.908926338840485"	"-1.306760208961"	"-1.35215824803365"	"-0.0456545948396126"	"-0.635841833434951"	"0.430973803266205"	"-0.275213632505601"	"-0.0234958773130526"	"-0.640559823603531"	"2.26326109294686"	"-0.0291203024229599"
