Mixture	Capillary Aerocyte	Capillary	Capillary Intermediate 1	Capillary Intermediate 2	IGSF21+ Dendritic	Myeloid Dendritic Type 1	Plasmacytoid Dendritic	Myeloid Dendritic Type 2	B	EREG+ Dendritic	Macrophage	CD8+ Naive T	CD4+ Naive T	CD4+ Memory/Effector T	Vein	Artery	Pericyte	Vascular Smooth Muscle	Club	Mucous	Alveolar Epithelial Type 2	Basal	Lymphatic	Proliferating Macrophage	CD8+ Memory/Effector T	Proliferating NK/T	Natural Killer T	Natural Killer	OLR1+ Classical Monocyte	Basophil/Mast 1	Classical Monocyte	Intermediate Monocyte	Nonclassical Monocyte	Airway Smooth Muscle	Ciliated	Alveolar Fibroblast	Myofibroblast	Adventitial Fibroblast	Alveolar Epithelial Type 1	Platelet/Megakaryocyte	TREM2+ Dendritic	Differentiating Basal	Proliferating Basal	Plasma	Bronchial Vessel 2	Bronchial Vessel 1	Lipofibroblast	Mesothelial	Basophil/Mast 2	Signaling Alveolar Epithelial Type 2	Proximal Basal	Neuroendocrine	Fibromyocyte	Ionocyte	Serous	Proximal Ciliated	Goblet	P-value	Correlation	RMSE
GTEX.13VXU.2726.SM.5LU4N	0.00413331854327179	0.00000000000000000	0.08942460041397191	0.00000000000000000	0.00502584364511011	0.05510505284264119	0.00717094330322264	0.00000000000000000	0.03115189763068393	0.05114516563094004	0.06947124855492529	0.00000000000000000	0.01112937012246926	0.00601966068684510	0.01592050410197575	0.00000000000000000	0.04584587446631087	0.00899770246737639	0.00000000000000000	0.00031125875816560	0.00042187363799796	0.02176391057787792	0.01497463504786172	0.00000000000000000	0.12651909184318730	0.03371094116400807	0.00045023461448435	0.00000000000000000	0.02609990328352214	0.00000000000000000	0.05327601680567480	0.00000000000000000	0.00990854655990902	0.02383185196380025	0.00023273454638012	0.04861281572239980	0.01298933229981834	0.00535605805053059	0.02404222742009885	0.00508891758251784	0.00618612043071414	0.01946628064763475	0.00392113679674568	0.00343510403010786	0.00000000000000000	0.09378166039476060	0.00000000000000000	0.01059901044233653	0.02728296457606627	0.00165606291836694	0.00000000000000000	0.00482807916033427	0.00000000000000000	0.00860535284561856	0.00000000000000000	0.00496594874046431	0.00714074672887079	0.00000000000000000	0.84193628794160880	0.77144689520496124
GTEX.13W3W.0326.SM.731DS	0.00421321928554498	0.02320965647716352	0.01077131820113333	0.00000000000000000	0.02283255041648206	0.00000000000000000	0.00607039450900123	0.00000000000000000	0.00000000000000000	0.06563315227764890	0.09160662791474734	0.00860632520884838	0.01987120525379766	0.01928583504931080	0.01108571548576420	0.03460571377175804	0.03557517348709245	0.00000000000000000	0.03565594991177560	0.01443359883065794	0.08404564565982899	0.00000000000000000	0.00551816617463112	0.00000000000000000	0.02524081890934425	0.03572958648728473	0.00021609773332934	0.00000000000000000	0.00000000000000000	0.01606568295987802	0.01743664771041328	0.01538648932015840	0.01046908701422726	0.02808005023647254	0.01373676409694321	0.05609369413501051	0.02770832138101966	0.01548651701027584	0.03442660098124848	0.00267386700133124	0.02261063530139526	0.00000000000000000	0.02399922956280537	0.01272484391641071	0.00000000000000000	0.04648187727276885	0.01207914806179714	0.00938092264791446	0.00000000000000000	0.02979747372128965	0.03184614796015051	0.00067758586994477	0.00323668120074367	0.00067836728484739	0.00000000000000000	0.00635848823963859	0.00835812606817039	0.00000000000000000	0.88947195659873246	0.60902150562566826
GTEX.13X6K.1626.SM.7EWCX	0.00000000000000000	0.00000000000000000	0.03057245765711967	0.00000000000000000	0.02356927903544902	0.00391522363416953	0.00356215970982138	0.00000000000000000	0.02994238477715741	0.04002577228471971	0.16284952109659204	0.00000000000000000	0.02776703016548078	0.03137666107067421	0.00000000000000000	0.01786187163581065	0.02248648747496476	0.00000000000000000	0.00000000000000000	0.03777158647625663	0.00000000000000000	0.00000000000000000	0.00762166684247453	0.00000000000000000	0.03180409597868937	0.03767975437907135	0.01388922069508707	0.00000000000000000	0.00387311719800475	0.00000000000000000	0.03905458386389249	0.00000000000000000	0.02027132655125245	0.02495838648442766	0.03831136870028048	0.05815398713525601	0.00109756915894040	0.01584052246685540	0.02235364962702843	0.00310065741801235	0.01521757066165856	0.05697532739843383	0.02353473796585251	0.00804186192985217	0.00000000000000000	0.02743449454670170	0.00000000000000000	0.00344874683154060	0.01874500835437828	0.04057789210106500	0.00181944345038047	0.00245634609162927	0.02519071161971070	0.00000000000000000	0.00009462071743576	0.02675289681387286	0.00000000000000000	0.00000000000000000	0.95510277372177321	0.58349469496069850
GTEX.13YAN.1026.SM.5O9CF	0.00755188970961514	0.00000000000000000	0.06831919619851966	0.00000000000000000	0.00735061843488735	0.01468454257410151	0.00458227334419232	0.00000000000000000	0.02367373971265966	0.06230667186831521	0.11670323494049169	0.00000000000000000	0.02980965670017441	0.00846797686475965	0.02597823321497887	0.03513968991283123	0.03730977523060108	0.00000000000000000	0.03053304697893502	0.01016888698394064	0.00000000000000000	0.00473141924436612	0.01213052843106756	0.00000000000000000	0.06658373842949895	0.03965403790880181	0.00231924738195581	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.02803978954373063	0.00794622026753864	0.00001483515875660	0.05330754800569269	0.00255129579081759	0.06194245900759425	0.03027380650392477	0.01178961957688083	0.00535965768285770	0.00419094679829944	0.04869975832584846	0.00119602824970063	0.02673415881317445	0.01512076849731280	0.00000000000000000	0.02338324422655881	0.00000000000000000	0.00870554343461681	0.02051320584579142	0.02475327727955081	0.00615372545304451	0.00155130496784919	0.00000000000000000	0.00135962242878926	0.00000000000000000	0.00841478007697631	0.00000000000000000	0.00000000000000000	0.86878630374386412	0.68439201435291808
GTEX.144GM.0126.SM.5Q5AX	0.00804323497418828	0.00000000000000000	0.08758050980421524	0.00000000000000000	0.01893019443875353	0.02361597344080404	0.00468945797662528	0.01458303544985499	0.02760003085409943	0.00000000000000000	0.07985256692818489	0.00000000000000000	0.00000000000000000	0.01381786082749468	0.02835684716487476	0.00000000000000000	0.01274113731151250	0.00000000000000000	0.00271179632402727	0.00010310434611868	0.02617875947770305	0.02872070288892856	0.00728240189371416	0.00000000000000000	0.03653391119937086	0.03149463568912187	0.00000000000000000	0.00601331211371043	0.15128499701059461	0.00810527731135627	0.11475639742936024	0.00000000000000000	0.02047091296990648	0.00708996948343808	0.00000000000000000	0.00610728370690637	0.01675039234851952	0.00327478090212181	0.00149417603665838	0.00522384610170247	0.02819365596764063	0.00193987743387781	0.01658506568022577	0.00488420965472744	0.00000000000000000	0.03209463010847785	0.00356848634525686	0.04874221664863069	0.00000000000000000	0.03172189524750444	0.00000000000000000	0.00042289308583323	0.00000000000000000	0.00243398383478017	0.00159930036078596	0.00472669412219634	0.02967958510619588	0.00000000000000000	0.86346317451077714	0.64437846596725235
GTEX.144GN.0426.SM.5O9AP	0.01110729893233312	0.00000000000000000	0.02392025714659251	0.00000000000000000	0.02994021032736224	0.00000000000000000	0.00772660477024815	0.00000000000000000	0.01075769928400908	0.03652568242609255	0.11971891417523173	0.01479482868703866	0.00000000000000000	0.00719710054101167	0.00841191037895031	0.01104790852459845	0.01034564172744666	0.01655496050108472	0.00875981986962940	0.01474632633521152	0.00628338453295830	0.01889212763516630	0.01263366637494935	0.00000000000000000	0.02553426917414971	0.03557027500424285	0.00052465720232344	0.00000000000000000	0.00757844167153266	0.01490577642039645	0.03305768086480966	0.01328250945855870	0.03943048204894087	0.00518417433814345	0.04316645932537189	0.00701695643256142	0.02343913286623048	0.00826974710642319	0.00681743207072823	0.00075032676193415	0.03847890567661608	0.00000000000000000	0.03716677152112136	0.01725918389904713	0.00000000000000000	0.02035128632827442	0.01566402302082736	0.04082802501690191	0.00000000000000000	0.06404815751045116	0.01390733850453460	0.00109452985500837	0.00911665448399776	0.00000000000000000	0.00122289328837696	0.01943196747668005	0.08753760050190112	0.00000000000000000	0.87350240990478289	0.63243582247954655
GTEX.144GO.0226.SM.5LUB1	0.00000000000000000	0.00109069674818320	0.04365444400503808	0.00000000000000000	0.00000000000000000	0.02403189090577387	0.00000000000000000	0.00000000000000000	0.03771149467780172	0.06243079493252791	0.16719221638568407	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.02749173010594373	0.00000000000000000	0.01661537456344596	0.00000000000000000	0.01876724618932391	0.00607485258042934	0.00080826712345414	0.02818076686420807	0.00356254117498945	0.00000000000000000	0.12784357643112629	0.04752140064644052	0.02506121888813348	0.00000000000000000	0.02850867114739733	0.00000000000000000	0.03098133536681466	0.03608448564321121	0.00000000000000000	0.02985945184566571	0.00663130216819012	0.04874194761419450	0.00000000000000000	0.00982702883555705	0.03150286088331357	0.00520876535624832	0.00173494157267557	0.02531525455917644	0.01458415732212779	0.00545122569222210	0.04101775291867430	0.00602151907554277	0.00171862676497132	0.00113399789394514	0.01822594033530884	0.00435812190641467	0.00000000000000000	0.00241797268961971	0.00367073443597100	0.00386917627872418	0.00082429052815936	0.00077329507313277	0.00349863187023771	0.00000000000000000	0.93167906326293437	0.62969951546979763
GTEX.145LS.1226.SM.5Q5D9	0.00559114398794588	0.00000000000000000	0.02775335937298203	0.00000000000000000	0.00416110721229217	0.01978632342775217	0.00559638616772696	0.00000000000000000	0.02261662059616804	0.08517801454634227	0.09926358488022402	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.02456177008457294	0.00312066605342228	0.01375939761107846	0.02395294187178683	0.01014994401299587	0.00384202116715880	0.02397193430209676	0.04038857942587964	0.01112929838180055	0.00000000000000000	0.07640693714864380	0.04472837796158430	0.00596261013511709	0.00000000000000000	0.01734533575338096	0.00854566435572595	0.00108320962417564	0.00000000000000000	0.00000000000000000	0.02732334872752969	0.05557594466100911	0.03341696839418660	0.01668769851298540	0.00310797870772078	0.01807694949519823	0.00278185090338250	0.02851760801139772	0.00000000000000000	0.00967087363340071	0.02111477726290041	0.02168960866839792	0.00000000000000000	0.02181194040578098	0.03000641907129298	0.00232102285115514	0.08494366642127385	0.01112789645637552	0.00119815493756339	0.00273448127537360	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.02899758352222216	0.00000000000000000	0.82298286257218312	0.65638136511557099
GTEX.145LT.0326.SM.5LUAD	0.00850535178498380	0.00000000000000000	0.03102108280296955	0.00000000000000000	0.00800517564563566	0.00000000000000000	0.00897682371221776	0.00000000000000000	0.01181733810348436	0.08287897649185377	0.12771669305051411	0.01943660923373449	0.00000000000000000	0.00000000000000000	0.00134675842380474	0.00000000000000000	0.01529541304537023	0.00015316861286729	0.00488905549115707	0.00018044814322827	0.02575822567041252	0.01553584488588589	0.00962883756805513	0.00000000000000000	0.10764332605846601	0.04482054845785807	0.01960714672068766	0.00328040613410192	0.00000000000000000	0.01022450101399955	0.04901291915071229	0.00000000000000000	0.01285235200211136	0.04209241077435703	0.00000000000000000	0.03602720043806318	0.01364436446328490	0.00485504885350483	0.02869024609097355	0.00866236046955678	0.02406649843432523	0.00000000000000000	0.03079256290024186	0.00947706805923606	0.00000000000000000	0.01821168537219318	0.01293266214762011	0.02157096785657713	0.00000000000000000	0.04840511216867077	0.01043086207377472	0.00355844193003367	0.02228590724079739	0.00517906475505972	0.00071808491387887	0.01347418564595433	0.02633826320778519	0.00000000000000000	0.86269788998988106	0.64582991988293537
GTEX.145LU.0526.SM.5O9AT	0.00552936392660666	0.03365373087881796	0.10484228112725584	0.00000000000000000	0.00908818359064077	0.03146190485884695	0.00328605291222096	0.00000000000000000	0.05380893190608383	0.06193098566440288	0.02619651697802496	0.01761228331521464	0.03272263813868911	0.00000000000000000	0.02362887514402531	0.04744622056504060	0.03965692180201000	0.00000000000000000	0.00472210127250100	0.00066005016426214	0.00119592125530495	0.00835808945726344	0.02339213944477537	0.00000000000000000	0.07463154312234135	0.01293059394885671	0.05379536261891055	0.01279696715178867	0.00000000000000000	0.00516938384041787	0.03205474172131002	0.00191909850875351	0.00000000000000000	0.05788727368465273	0.00332247157021259	0.08160922106423631	0.03268514130007064	0.01245687703193597	0.01767323109768294	0.00200972273088708	0.00486943228244282	0.00703380836650963	0.00670950579863618	0.01478632129352009	0.00000000000000000	0.00683230839987886	0.01460232843932864	0.00592835048752441	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00085845093889356	0.00000000000000000	0.00068746148686548	0.00000000000000000	0.00338558632300301	0.00417162438935320	0.00000000000000000	0.91627325467687692	0.78661432185532709
GTEX.145ME.0226.SM.5S2QN	0.01908147256495426	0.00000000000000000	0.01606439986053526	0.02205832134012040	0.01446365554867557	0.03066544416494467	0.00950379294930992	0.00000000000000000	0.01785368638070169	0.01698244780098742	0.07068614383519137	0.00768291272745779	0.00000000000000000	0.00000000000000000	0.04461821784190013	0.00537763907445019	0.02411175199423270	0.00000000000000000	0.00000000000000000	0.00132515978447962	0.06050927694845564	0.02108845532670191	0.01084986251441679	0.00000000000000000	0.12805322031611210	0.03237835114777154	0.00000000000000000	0.00000000000000000	0.03600466922863106	0.02871439883277732	0.03037114132291990	0.01760040655560319	0.00659156447048882	0.03106559429830862	0.00078279973120056	0.02985090255531914	0.00539482596135280	0.01119417046523126	0.01827305639514671	0.00097311922689095	0.02826477330989969	0.00000000000000000	0.01749085551969307	0.02434459670366579	0.03620116569461584	0.00688173244264134	0.00734317834150428	0.02110805689600267	0.00000000000000000	0.04927209934539418	0.00765296807873321	0.00087776860550621	0.00000000000000000	0.00107414290431858	0.00204778255616044	0.00085609369512423	0.02641392474147131	0.00000000000000000	0.91170420346475489	0.60498796040275016
GTEX.145MF.0726.SM.5Q5BT	0.00000000000000000	0.00000000000000000	0.01545574110862025	0.03220447489345690	0.00830570389590046	0.02602120872247820	0.00152369525468449	0.00000000000000000	0.01744374524763968	0.04709420033469491	0.13921157369986978	0.00000000000000000	0.00078246299543273	0.00000000000000000	0.02168695264092481	0.00000000000000000	0.01222202608442100	0.00922068324957307	0.03264432212582204	0.05628952559327371	0.00123048904062943	0.00952004449640502	0.00139376654068973	0.00000000000000000	0.04727781950679880	0.03687263714634465	0.00000000000000000	0.00000000000000000	0.00538700281772548	0.00090954368987889	0.00262485037361149	0.01110852821036254	0.00179355428814807	0.01247830586977851	0.08347552233337657	0.03055963072140918	0.00000000000000000	0.00794361331928415	0.01047825476463873	0.00041381451513251	0.04542421970899650	0.00321210543285218	0.00963757970118816	0.03568951465908748	0.01399499103239631	0.01278420687063585	0.00112484342248194	0.00546648564024754	0.00448309884492404	0.07217951661008104	0.01314389073446859	0.00217513870900890	0.01681050979834001	0.00000000000000000	0.01227441176937911	0.03171004886283750	0.03631574472206905	0.00000000000000000	0.87394253803570821	0.61247795512547742
GTEX.145MH.0626.SM.5NQAK	0.00319183173633741	0.00000000000000000	0.04507540573107221	0.00000000000000000	0.01057340934224504	0.01451787459787837	0.00760699645936963	0.00000000000000000	0.02078095507481501	0.03156719963795259	0.06267372739469056	0.01589827237849568	0.05498925194741833	0.10333945359179306	0.00000000000000000	0.04562408011257002	0.03018563972538410	0.04447697844739375	0.00000000000000000	0.02055289532388772	0.00000000000000000	0.00000000000000000	0.03049240086047831	0.00000000000000000	0.00000000000000000	0.02386853982957116	0.00000000000000000	0.00152170030278442	0.00000000000000000	0.02812278898701573	0.00565183448658003	0.00000000000000000	0.01167685058501731	0.00000000000000000	0.07568025536072460	0.02632653802232160	0.00967094652372300	0.04185734741870233	0.01460957177723579	0.00204619265041316	0.00789846860863670	0.02899381764373936	0.01106458252356131	0.00115625819670744	0.00000000000000000	0.07346574871381435	0.00000000000000000	0.00730904091541530	0.00000000000000000	0.00358923413273869	0.01485539754161251	0.00592323816214978	0.00198129896741285	0.00000000000000000	0.00502654286235301	0.05615743342598763	0.00000000000000000	0.00000000000000000	0.88663727820009819	0.78032533252638958
GTEX.145MN.0926.SM.5NQBT	0.01702595573216319	0.00000000000000000	0.00623364695289508	0.01125810408952704	0.02769719917114754	0.00000000000000000	0.00411619517533269	0.00000000000000000	0.01358577387365312	0.02294584604752206	0.10010307587210283	0.02295711509376276	0.00000000000000000	0.04487806307051686	0.00000000000000000	0.02111953521232449	0.02348848654081499	0.02345412836703960	0.04034640328610645	0.07597027144172337	0.00000000000000000	0.00000000000000000	0.00627299368651464	0.00000000000000000	0.03707448176871935	0.02675623575630704	0.00000000000000000	0.00269721875554001	0.00000000000000000	0.02460427765094415	0.02143478497194587	0.00000000000000000	0.03338885521517290	0.01997775690793201	0.02741402449817594	0.02915563763391052	0.00000000000000000	0.00497459167474758	0.02380170314529016	0.00400456395628666	0.01846401029829725	0.00000000000000000	0.01905554112706880	0.00990750420430173	0.00000000000000000	0.02976611323309895	0.00222368762921433	0.00232559946935087	0.00000000000000000	0.11042495610177681	0.04396399997457478	0.00114290700700473	0.01544546619036835	0.00000000000000000	0.00455074539717709	0.02599254381964762	0.00000000000000000	0.00000000000000000	0.94991560765508976	0.50048262166904334
GTEX.145MO.1326.SM.5Q5EF	0.00165171416084848	0.00250521117612067	0.03914268802220615	0.00000000000000000	0.02989632794103210	0.01844021280003455	0.00267611483824073	0.00000000000000000	0.02791698532733656	0.03562640914542335	0.07324801541717209	0.02026041271768303	0.00000000000000000	0.00000000000000000	0.07699725602033347	0.01314856302972436	0.02173911833412847	0.00668991562871490	0.00899676132293135	0.00000000000000000	0.00000000000000000	0.00596249429422028	0.02943381217702039	0.00725676460781900	0.10158682892975975	0.00571253572157092	0.01114769043111493	0.00663526492051709	0.01218674290215808	0.02197791394087393	0.08413408649818242	0.00000000000000000	0.00000000000000000	0.05741500320115873	0.00146356016992620	0.03581676876605611	0.01646125106955534	0.05244294594653998	0.01479508929557920	0.00125394159851669	0.00341083936637579	0.00000000000000000	0.00342055266287723	0.00642212412071027	0.03281367202427252	0.00000000000000000	0.02889111512736045	0.03217971595227013	0.00000000000000000	0.01751025488789548	0.00871703182631923	0.00016665709874605	0.00879015387728085	0.00036166400777293	0.00083414578441041	0.00132167548377722	0.01054199742743212	0.00000000000000000	0.93052510954034950	0.68720617064422684
GTEX.146FH.1226.SM.5NQB6	0.01156917800520247	0.00332151866018901	0.03242134569743328	0.00000000000000000	0.02602517233020751	0.00987679854274875	0.00713521409659930	0.00000000000000000	0.00978039264844574	0.00000000000000000	0.11070136489774972	0.02715864589119600	0.04253626441916747	0.05954906579546913	0.00000000000000000	0.03192163503545905	0.01876552043368666	0.02622771856366797	0.02330456531219316	0.00000000000000000	0.00089513390764139	0.00000000000000000	0.01079922887372211	0.00000000000000000	0.00000000000000000	0.03965404340673803	0.00000000000000000	0.01173196409589456	0.01172952267505253	0.01233060806813740	0.11504595422490915	0.00000000000000000	0.02616382159092966	0.00573233260533635	0.00000000000000000	0.04511264056739777	0.02555812601964482	0.00577821171847966	0.02679866959535512	0.00578330941595519	0.03468116909921939	0.00000000000000000	0.02589611010131665	0.00912455433323440	0.00000000000000000	0.05576935010917292	0.00000000000000000	0.05669923798738186	0.00000000000000000	0.00018395634534855	0.01205378971449621	0.00085965067586323	0.00665799869025651	0.00178196329881595	0.00000000000000000	0.00672292576586335	0.00616132678442202	0.00000000000000000	0.90390397144026313	0.65971199998771168
GTEX.146FQ.0926.SM.5LUAV	0.02836233769649013	0.00000000000000000	0.05412167738009083	0.00000000000000000	0.01054533761147556	0.00083710769875267	0.00712016782482151	0.00000000000000000	0.00794307463323695	0.02028166666036129	0.10395033759264186	0.00000000000000000	0.00445246243982599	0.02226214766368446	0.00000000000000000	0.00331977903978574	0.00977827971039576	0.03363781745978135	0.06420484881071085	0.01808930040593785	0.00326199351229370	0.00708568720345809	0.00836347195863507	0.00000000000000000	0.04555307627773801	0.06380531263512879	0.00000000000000000	0.00000000000000000	0.03013429143456155	0.01245777228871440	0.04444442858180889	0.00003028920294618	0.01346743049324107	0.01881667422499427	0.03079960866884797	0.02728988719710318	0.02072794160500561	0.01146007871429422	0.01453224705890154	0.00506214386879584	0.02952913391486964	0.00441387052270390	0.04967485683807593	0.00683201765413630	0.00000000000000000	0.03838078929616981	0.01782835289146156	0.03493774887379099	0.00000000000000000	0.02269622209919512	0.00390875269107375	0.00418402848926463	0.01476753991650513	0.00000000000000000	0.00000000000000000	0.01978640172051414	0.00686160753777835	0.00000000000000000	0.93747929535459140	0.68246127912557153
GTEX.1477Z.0626.SM.5NQB7	0.01614969049741117	0.00000000000000000	0.27614599619311414	0.00000000000000000	0.01322838542710553	0.00000000000000000	0.00867223266974630	0.00000000000000000	0.01203899031277323	0.01708523767830331	0.06874488729393574	0.01288821980454052	0.03476146332305337	0.04888067433190648	0.00000000000000000	0.03905376975632947	0.02794114992447181	0.02153200023476940	0.01744517814684048	0.00134829746786346	0.00000000000000000	0.00000000000000000	0.01318608343533021	0.00000000000000000	0.00000000000000000	0.01731607248601898	0.00842560760524663	0.01184460267419316	0.00000000000000000	0.01492300410365844	0.02083945099054410	0.01380339570950271	0.01915984480067548	0.01724322988546331	0.00000000000000000	0.03655180322701209	0.03016817203437886	0.00438852745563932	0.02304511668126288	0.00693355911895285	0.00446248614843932	0.01941253606739516	0.02729932610877030	0.00255217951005264	0.00000000000000000	0.04849606219376044	0.00000000000000000	0.01124887938116872	0.00000000000000000	0.00129800683051392	0.00000000000000000	0.00825257620512959	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.01701763060500032	0.00621567367972637	0.00000000000000000	0.59712035837056143	0.86794339341894411
GTEX.147F3.0726.SM.5NQ9U	0.00000000000000000	0.00492307757893292	0.02045090636255834	0.00000000000000000	0.01861076237048597	0.00000000000000000	0.00173832088695122	0.00000000000000000	0.02027330264505206	0.03869040828901459	0.16614914588036256	0.00988514539731067	0.01466032509028344	0.04485779072262410	0.00064574806927104	0.02815784500129811	0.03612956197253164	0.01264197034138430	0.00784666191163098	0.00034206457735729	0.00000000000000000	0.01374912390443211	0.00908321151992399	0.00000000000000000	0.04129502995480343	0.04627620525416166	0.00867393788293760	0.00000000000000000	0.00000000000000000	0.00723171952279564	0.01915152407231161	0.00000000000000000	0.02877437380015016	0.00000000000000000	0.00000000000000000	0.03700126029057774	0.01416171210059374	0.00000000000000000	0.04282066117008308	0.00421821136908809	0.03194262602704394	0.00000000000000000	0.01688725553289675	0.00536179015139700	0.00000000000000000	0.03696236445547021	0.00615071504037774	0.02291951343782239	0.00305257039432286	0.09030958679016507	0.03279178292796070	0.00292686276496820	0.00962817807563402	0.00000000000000000	0.00411732400398394	0.01276813139566377	0.02574129106338495	0.00000000000000000	0.87625360786723772	0.58683756085130978
