Mixture	Capillary Aerocyte	Capillary	Capillary Intermediate 1	Capillary Intermediate 2	IGSF21+ Dendritic	Myeloid Dendritic Type 1	Plasmacytoid Dendritic	Myeloid Dendritic Type 2	B	EREG+ Dendritic	Macrophage	CD8+ Naive T	CD4+ Naive T	CD4+ Memory/Effector T	Vein	Artery	Pericyte	Vascular Smooth Muscle	Club	Mucous	Alveolar Epithelial Type 2	Basal	Lymphatic	Proliferating Macrophage	CD8+ Memory/Effector T	Proliferating NK/T	Natural Killer T	Natural Killer	OLR1+ Classical Monocyte	Basophil/Mast 1	Classical Monocyte	Intermediate Monocyte	Nonclassical Monocyte	Airway Smooth Muscle	Ciliated	Alveolar Fibroblast	Myofibroblast	Adventitial Fibroblast	Alveolar Epithelial Type 1	Platelet/Megakaryocyte	TREM2+ Dendritic	Differentiating Basal	Proliferating Basal	Plasma	Bronchial Vessel 2	Bronchial Vessel 1	Lipofibroblast	Mesothelial	Basophil/Mast 2	Signaling Alveolar Epithelial Type 2	Proximal Basal	Neuroendocrine	Fibromyocyte	Ionocyte	Serous	Proximal Ciliated	Goblet	P-value	Correlation	RMSE
GTEX.147F3.0726.SM.5NQ9U	0	0.0628970342047892	0.131575165306261	0	0.0427248648301455	0.00224619335785121	2.84694886974532e-05	0	0.00150942177184232	0	0.0572881847362956	0	0.000681768822323177	0	0	0.0437927748213264	0.021431314712074	0.0312379318585923	0.00549919647665476	0	0.108001906322831	0	0.0124313759613409	0.00856871823812213	0.00536116701009326	0	0.0013682627635235	0.00621204012108995	0.000206055861343081	0.01083198017561	0.0372705202188626	0	0	0	0.00392383026892142	0.0906783765606186	0.00315126131965126	0	0.0965381697032278	0.00127319198633968	0.130031592303384	0	0.000864536405241671	0.00302008845913048	0	0.0276225995103752	0	0.00201403634474152	0	0	0.0216636190267776	0	0.0157457444539204	0	1.88941986924665e-05	0	0.0122897123993075	0	0.51070069089344	0.862840134861956
GTEX.147F4.0926.SM.5Q5EO	0	0	0.335946273611864	0	0.00646974280239289	0.0189891959923168	0	0	0.00266943654499529	0.00978855281258854	0.00667773570967735	0.000471618302475099	0.00304574225034247	0	0.0811847754322097	0	0.0126938915314732	0	0.00150720391305505	0	0.0205911903900757	0.00199646928291943	0	0	0.00310865744787133	0	0	0.00449258096402708	0.0859148340792337	0	0.00986606149978277	0	0.00450597070855549	0.0653159496526179	0.00520171490050601	0.158242029923827	0	0.0341418612504652	0.0492850407083678	0.00309335249783446	0	0	5.56488241554056e-05	0.000555130424370065	0.0221285457584579	0	0.00779062757004633	0.0011580372866662	0.0200798285129529	0	0.000228823289153915	0	0.0160493547092141	0	0	0	0.00675412141550923	0	0.473134375886179	0.881710249985803
GTEX.147GR.1226.SM.5TDCL	0	0.0254630735612492	0.0366281989038587	0	0.0215321879669577	0.0263131525407168	0.00140656487619639	0	0.00159407274370924	0	0	0	0.00614879024097374	0.00613569440303334	0.00835099961058732	0.0145324850936873	0.00589127502689358	0.0377383954903256	0	0.00102320215816685	0.0910214554596019	0.00122714844442312	0.000858447304438207	0.0539364895029463	0.00968668583132886	0	0.00259068010397332	0.00522529480228358	0.0425543532597622	0.00625348324767981	0	0	0	0	0.00561318577987495	0.0571076871813073	0	0.0246072521121851	0.0198725476785945	6.89717218250033e-06	0.402311214368893	0.00301234168679784	0	0.00524613107761005	0	0.0218328133666345	0.014268829928769	0.0188603562384763	0	0.00193028265675907	0	0	0.0109162973151998	0	0.00702290939136403	0	0.00127912347255914	0	0.641419821711117	0.793582502477065
GTEX.147JS.1226.SM.5RQK4	0	0.00395687075874506	0.135592773617062	0	0.0437755332024102	0.0181226386354286	0.00202730044180945	0	0.00388431110403519	0.0667557232512281	0.128454978910942	0	0.000186555641443857	0	0.0371026400010342	0.00512297836994079	0.0260919577789248	0.0227785452312798	0.00457716339827577	0	0.0138485811274819	0.00177962042017937	0.0209474087929084	0	0.00784774163003578	0.00436177490261123	0.000513557111906428	0.00119881413946963	0.0229891312922102	0.0197361412437278	0.00732902516467091	0	0	0.06895332064612	0	0.058672922390521	0	0.0348455496564382	0.0450365514746913	0.00259418495355301	0.0936699884633294	0	0.00955867441799491	0.00674870811667778	0	0	0.0590364276690511	0.00595012025987735	0	0	0	0	0.00875213899441802	0	0	0	0.00719964678956661	0	0.706344084378156	0.77670952566665
GTEX.148VI.0226.SM.5RQKA	0.0643123809058672	0.146626252466134	0	0	0.0458793170572612	0.0101659570501062	0.00216474934700945	0	0.00393681511114558	0	0.0299850417375007	0	0	0	0	0.0476382013828587	0.00253487298085946	0.119146003747231	0.0384078778327114	0.042681726054296	0	0	0.0008823822506559	0	0.00218444282163628	0	0.00213439939307272	0.00920960328162444	0.00609849459183614	0.00941753085687806	0.0119746336630633	0	0	0	0	0.100517975028912	0	0	0.0211655620065914	0	0.06913559670998	0.0126045329857204	0	0.000850385785171275	0	0.0497551846639777	0	0.00153969643010825	0	0.0588629302863693	0.00942719364877707	0	0.0608534830169494	0	0.000576335409334431	0.0193304414963611	0	0	0.672749506434809	0.773177154028481
GTEX.148VJ.0826.SM.5LU8V	0	0.0323936823746957	0.206658601383241	0	0.0364715187998071	0.0267375010953578	0.00147799589692488	0	0.00798008288631557	0	0	0	0.0142077488421187	0	0.0425104907982456	0.0156129177745066	0.0334015233542181	0.0336480343902785	0.000374631842465684	0	0.0158586375087832	0	0.00287279561442389	0.0134994883024453	0.0215379317070428	0	0.00333827891848805	0.0106719637239866	0.0940090314704786	0.00796427436276769	0.0308301146134265	0.0155424490425663	0	0	0.00206033808421014	0.12094093383028	0	0.00873421979298566	0.0310953676102705	0.0078558298683164	0.0993387423498522	0	0.00459384156234754	0.00349509868239518	0	0.037285580209799	0	0.00365255786929448	0	0	0.000645043294975631	0	0.00789876019394654	0	0	0	0.0048039919487422	0	0.502873319605913	0.871537022902159
GTEX.1497J.0326.SM.5Q5CN	0	0	0.173971864247088	0	0.0371612100830665	0	0.0023962674526676	0	0	0.0459249977581475	0.02678272875849	0	0.00429486132777136	0	0	0.0260839373756543	0	0.0448495197167237	0.0543561944612657	0.0331881283596009	0	0	0.00349919848217679	0	0.00216041385872025	0	0.000566058547471745	0.00805744390102864	0	0.00853559804484463	0.0768111638203161	0	0.00571605845300867	0.100295653218408	0.0295159966419889	0.0936921639414455	0	0	0.0416072551438575	0.00129329699902646	0.0452195783837576	0	0.019635569598854	0.000152026762360995	0	0.010754667981726	0	0.00139536900273261	0	0.0127493740833199	0.00822880401391463	0	0.0719779337845525	0	0	0.00912666579601268	0	0	0.630279052152676	0.811112217821317
GTEX.14A6H.0526.SM.5NQAZ	0.0190086786304901	0.0794674988446742	0.00427117254581303	0	0.00306618423099877	0.00918700672472875	0.00115602563832645	0	0.00352596388959122	0	0.0899527566849261	0	0.00512473898684925	0	0	0.0298174012804694	0.0187665954492952	0.0831926808206488	0.00237557206378162	0.0115977158207885	0	0	0.00788341410109405	0	0	0.018158107474938	0	0	0.0357611408361408	0.00824658691526641	0.0145522871177389	0	0	0	0	0.108561809869527	0	0.00123104767538322	0.0490649358842769	0.00117973633720717	0.189903182800899	0.0045056173089649	0.0466153812411973	0.000990970428803791	0	0.0360088099410233	0.00670411523081017	0	0	0.0875666368371384	0	0	0.0150292606279648	0	0	0.00752696776024454	0	0	0.584672011532953	0.825576777655144
GTEX.14ABY.1126.SM.5Q5F8	0.0210979526187678	0.0844921380285487	0.0244267542850258	0	0.0130700594143814	0.0316446294857124	0	0	0.00745812055304123	0	0.13699053651929	0.00941173442079341	0	0.00416158157546133	0.0107910676423192	0.0194566832977218	0.0553008089489665	0.0937681236417009	0.0145384111385807	0.00131221503615371	0	0	0.0141174468558599	0	0	0.00159312525101802	0.000216398813226009	0.0173057308851942	0.0160359275815771	0.0259729355187798	0.0297017893365304	0	0.0011214085621204	0	0.00556185637598	0.116221157559355	0	0	0.12298361313975	0.00180957128876395	0.0285907630266096	0	0.00463814126474523	0.000503764142323121	0	0.0252289163609646	0	0.00195318071253402	0	0.00910102056205729	0.0105604841888711	0	0.0292626767063335	0	0.000511797056862603	0.00736882554179237	0.00171865266228735	0	0.416013082908244	0.910619754394337
GTEX.14AS3.0926.SM.5TDD6	0.0531068820062887	0.121751943881257	0	0	0.0286726612206692	0.0164463002450799	0	0	0.00372696678115494	0	0.0671614583155945	0	0	0.0077638457785345	0	0.0285468122690517	0.00547460994155911	0.0593964040733476	0.00308666129556029	0.0346563704922961	0	0	0	0	0.00699224350830361	0.000484311774862533	0.0052447851964135	0.00619836032384045	0	0.0170183301130162	0.0289899124819614	0	0	0	0	0.135759168490502	0	0.00881117908234296	0.0625010429505264	0	0.0492881005473253	0.00406709802840204	0.0076923291929177	0.00256601529325132	0	0.0512622245164605	0	0	0	0.108001069469583	0.0173723836462961	0	0.0447083951971963	0	0	0.0132521338864047	0	0	0.656342161949015	0.77342204294152
GTEX.14BIL.1226.SM.79OME	0	0.166091604240146	0.110351301271024	0	0.0432425964180862	0.00998355449171105	0.00112755009199965	0	0.00263919563117665	0.0167139161762339	0.00748603341896958	0.00212739701462776	0.00194463720856833	0	0	0.0561522938468401	0.0626541842104359	0.0324504298736108	0.00570549955113305	0	0	0	0.0125929394565349	0	0.00497620063199797	0.00234255939687287	0.00823455454250854	0.00928231960523015	0.00862422356276767	0.00392646302166954	0.0594643377490891	0	0.0016031842173309	0.0213581897811674	0.00201281016346494	0.0934628966260303	0	0.0365464711678283	0.126606382212215	0.00404365228959396	0.000624690904285235	0	0.00311963619646182	0.00047719938284809	0	0.0285688829329448	0	0	0	0.000223541111630709	0.0124562124703797	0	0.0322450398615393	0	0	0	0.00853741927104636	0	0.410162524543729	0.91193662428097
GTEX.14BMU.0526.SM.73KW4	0	0.0261072271327241	0.139497211822523	0	0.0729759103020758	0.00575114006475311	0.000204471127224747	0	0.00508685118632495	0.00818968279713049	0.0483887861385886	0	0.000649791476908092	0	0	0.0249138350141705	0.00383950978439481	0.0354101988628878	0.0262119816114965	0	0.135547559492368	0	0.0157638104339104	0.0332073459895382	0.00185577584187285	0	0.00399899389073814	0.0104041728674961	0	0.015933602527015	0.0599507055864811	0	0	0.00907088471643626	0.0192019347089299	0.0736065146369826	0	0	0.0819432817355529	0.00141156292336166	0.0196134888058548	0	0	0.00449345181008741	0	0.0293119213486141	0	0.0183079153921639	0	0	0.0301255307862447	0	0.0291515650546842	0	0.000442631239139258	0	0.00943075289132615	0	0.410375215237544	0.913497458092994
GTEX.14BMV.0826.SM.73KXU	0	0.0251535921830137	0.139031382624066	0	0.0335938314777975	0.0174861373400577	0	0	0.0013605245859957	0	0.0429906016928022	0.000236726051620941	0.00253519823148275	0	0.0298112646791793	0	0.00701106703665591	0.0555431441003594	0	0	0.0688458407243121	0	0.00454626679579824	0	0.00797912160207598	0	0	0.00886553118208575	0.0751356055875901	0	0.0127164706925269	0	0.00620269676311022	0.00401820310082348	0.000180125489000247	0.122439376619739	0	0.0808071602021666	0.054139740093119	0.00483023030522375	0.0518007236484581	0	0.0046904907867463	0.0007681646105083	0.0329574993785222	0.0271586841349997	0	0	0.0254573362855869	0	0	0	0.0440369326571303	0	0	0	0.00767032933744594	0	0.621781575850134	0.811404024023528
GTEX.14C39.0326.SM.5TDDX	0	0	0.101720246177578	0	0.0107720288298416	0.00398269741631864	0	0	0	0.0176947781894108	0.0147117896611077	0.00123191604542833	0	0.00165173667008487	0.0532165364097411	0	0.00792026756067968	0	0	0.169546884838449	0	0.0125736102693817	0.0184298069708676	0	0.000720477834804071	0	0	0.00516621739696413	0.00325096644851441	0.00590533357317442	0.0241362246415168	0	5.12956260014729e-05	0.0599447979150796	0	0.00988396439733817	0.0301991633842841	0.0801968447718053	0.015752851738351	0.00300498005505126	0	0.0436636906981081	0.0395364312697083	0.00383872422337985	0.00787465535916151	0.0132956849983562	0.0255868857784791	0.00560111991547416	0	0.00428993095163788	0	0	0.0108493187862968	0	0.150004605506234	0.0437935356913901	0	0	0.834658529360749	0.552191743883696
GTEX.14C5O.1126.SM.5TDEH	0	0.0438376710382663	0.198543153084376	0	0.0310275803751967	0.0117008445702857	0.000680913735799757	0	0.00541168707237346	0.0187633888862006	0.035816777538638	0	0.0047255980690887	0.00161331745356492	0	0.0360884875519225	0.00672056272001876	0.018386612744018	0.00343148846882235	0	0	0	0.00245239932600094	0	0.00747465223000031	0.000850302917941328	0.000802133869279791	0.00285074196192256	0	0.00629269042978755	0.0160554119459606	0	0	0.0695308295821426	0.00319588078534296	0.206419508381338	0	0	0.0991304337458297	0.00196631964466831	0.0302204681471346	0	0.0179438669083176	0.00227825278633612	0	0.00794908439682836	0	0.00495972722041261	0	0.0160398904818915	0.0205744138031374	0	0.0619723263927159	0	0.000689019420877494	0	0.00360356231356173	0	0.488835467159417	0.876620224518143
GTEX.14DAQ.0926.SM.793AZ	0.0335021262436885	0.106996183024602	0.00438232857427002	0	0.0202477647600418	0.00735475884708145	8.66781284501273e-05	0.00122159052960926	0.00598427530753706	0.00817468411464112	0.0478485526790421	0	0	0	0.000220382533494295	0.0331693211414789	0.00846685728115311	0.0529410757516358	0.0242020744632858	0.0201386170108845	0	0	0	0	0.00790888487271468	0	0.00908321879740094	0.00729365868907591	0	0.0218971797222418	0.0099411194762163	0	0.00324615309257321	0	0	0.0943589233792261	0	0.00452430756086865	0.105003752515626	0.00107502874906063	0.00879847247789266	0	0.00804726197115512	0.00377966217717702	0	0.0234748664296552	0	0.0053482050452994	0	0.251922744127507	0.018608003563008	0	0.0332162232399396	0	0.00062823756725629	0.00690682615520981	0	0	0.779306390398581	0.626699181956683
GTEX.14DAR.0226.SM.5S2PR	0	0.0206128042477283	0.116510013164549	0	0.0370305019525485	0.000362438906215929	0.000370805985674836	0	0.00159584747870488	0	0.150904537402652	0	0.000503307076001905	0	0.0014430230526527	0.00765855754088909	0.0113984451863217	0.00616446269861956	0	0.00416618436316646	0	0	0.00938837081515284	0	0.00868076278217751	0	0	0.00453260393983617	0.00271688063877165	0.0195119402613016	0.0307290279500263	0	0	0.0123029170547603	0.0014920033083346	0.0621102556651251	0	0.00915493084482008	0.0560245614173044	0.0024550051514046	0.0832578043564925	0	0.00420361375085608	0.000958475126636893	0	0.00985767503106654	0	0.00136914908443453	0	0.301133542127821	0.01579613038961	0	0.0049632843517429	0	0.000640136896599433	0	0	0	0.841132531091195	0.543456052475357
GTEX.14E1K.0226.SM.62LDT	0	0.04764697759674	0.0927437632715059	0	0.0343067723252941	0	0.00165196410620855	0	0.00618059745000913	0	0.141122666280521	0	0.0038509749818018	0	0	0.0086380824193292	0.00109664537431975	0.0144633810257244	0	0	0	0	0	0	0.0183167918667322	0	0.00477895245195615	0.00354873212890746	0	0.00356197984224802	0	0.0287170356019207	0	0	0	0.0761964168385304	0	0	0.0385396583397262	0.00078372496456671	0.0970681662179489	0	0	0.00534479099340231	0	0.015433969440771	0.00351248238153116	0	0	0.285247046421766	0.0284006204073439	0	0.0306706538098867	0	0	0.00346369552863123	0.00471345793267732	0	0.845983726915499	0.533213043304927
GTEX.14E6C.1426.SM.5ZZWH	0	0	0.319943251559995	0	0.014827618007431	0.0118916119105294	0	0	0.000338201973738317	0	0.0215691392042344	0.00155131709741751	0.00600455774056623	0	0.0819630550454829	0.0172080325272755	0.0201629437155818	0	0.00888285561154234	0	0.00268168274005185	0	0.00285682213400877	0	0.0111977148572239	0.0037367351278141	0.00463555719911089	0.00393015733998718	0.0188152966302104	0.00954336059903334	0.0279595109144228	0	0.00368058473007162	0.0871435295149502	0.0215201284931412	0.139978530254043	0	0.0183493412924703	0.0450315646110114	0.00044579352656969	0.0190943805216696	0	0.00950036479715714	0.000550968440319619	0	0.0297239634883372	0.0112362493178186	0.00504564912867394	0	0	0.00906423325851255	0	0	0	0	0	0.0099352966895958	0	0.481076762691251	0.87838276538751
GTEX.14E6D.1026.SM.5S2RS	0	0.053279114865999	0.0910669348091744	0	0.00955238828833072	0.00241509054720353	0	0	0.00196146051034325	0.0184654684950531	0.0161484864140672	0	0.00062435301339328	0	0	0.00794012090661888	0.0184711816634153	0.0587511210372772	0	0.109739958677088	0	0	0	0	0.0110640291380868	0	0.00119360600487256	0.0128351680561098	0	0	0.0419193222114358	0	0	0.0206644795251145	0.11499995682688	0.140909650934039	0	0.0420551740906699	0.00883101720138335	0.00355876610662084	0.00902778457063876	0	0.00182863218119595	0.00440070406146124	0	0.0230438096450553	0	0	0.0085854716331616	0.0176495513845775	0.0418222440344524	0	0.0806742953567653	0	0	0.0265206578095151	0	0	0.737486884321364	0.729483103613057
GTEX.14E6E.0426.SM.73KUE	0	0	0.173869711090615	0	0.0232890328950893	0.00816087289747808	0	0	0.00183326425565136	0	0.0897371958157099	0	0.00155664252867821	0	0	0.0182330421301697	0.00532841775109382	0.0215556987169742	0.0153006455042939	0.00420260572445316	0.179119954640232	0	0	0	0.00362236559711437	0	0	0.0049189615600151	0.0218038974458113	0.0171138961970269	0.0185613220203682	0.00439537655078141	0	0.0123524087311156	0.0214753118322181	0.0489372283758964	0	0	0.0468564780175782	0.000210006603896352	0.154354321620071	0	0.0212338770948518	0.00451701002650654	0	0.022428277644244	0.00340802303994613	0	0	0	0	0	0.0231689748731496	0	0	0	0.0284551788189702	0	0.566729224264487	0.82460609226985
